[
0,1599502437.15
1,1599502437.15,1599502438.89,1.73702812195
2,1599502442.37,1599502444.81,2.44242215157
3,1599502448.01,1599502450.47,2.46150803566
4,1599502453.96,1599502456.39,2.43844008446
5,1599502459.89,1599502462.63,2.73930096626
6,1599502466.09,1599502468.86,2.77190208435
7,1599502472.31,1599502472.69,0.375810146332
8,1599502474.98,1599502478.87,3.88496518135
9,1599502482.35,1599502485.48,3.12721586227
10,1599502488.95,1599502491.71,2.76027297974
11,1599502495.21,1599502498.02,2.81765317917
12,1599502501.51,1599502503.95,2.43857288361
]
[
0,1599502608.12
1,1599502608.12,1599502610.55,2.42289710045
2,1599502614.0,1599502616.48,2.47179102898
3,1599502619.93,1599502622.4,2.47052884102
4,1599502625.88,1599502626.58,0.698461055756
5,1599502629.17,1599502633.01,3.83192706108
6,1599502636.48,1599502638.95,2.46955704689
7,1599502642.41,1599502645.16,2.7446398735
8,1599502648.65,1599502650.4,1.74891495705
9,1599502653.88,1599502657.03,3.15239596367
]
[
0,1602437192.89
1,1602437192.89,1602437203.25,10.3637449741
2,1602437206.71,1602437210.21,3.50359988213
3,1602437213.66,1602437215.7,2.03959918022
4,1602437219.16,1602437221.54,2.38160920143
5,1602437224.99,1602437234.28,9.29219698906
6,1602437237.74,1602437240.18,2.43904399872
7,1602437243.64,1602437246.41,2.77204799652
8,1602437249.86,1602437255.31,5.452865839
9,1602437258.77,1602437262.57,3.7954120636
10,1602437266.02,1602437323.07,57.0478391647
11,1602437326.54,1602437328.33,1.78350496292
12,1602437331.78,1602437334.24,2.45802903175
13,1602437337.7,1602437342.23,4.52363801003
14,1602437345.69,1602437348.45,2.7582859993
15,1602437351.91,1602437355.38,3.47368812561
16,1602437358.84,1602437362.58,3.74094295502
17,1602437366.04,1602437368.45,2.40639591217
18,1602437371.9,1602437373.61,1.70663809776
19,1602437377.06,1602437394.42,17.3584029675
20,1602437397.88,1602437401.0,3.11466908455
21,1602437404.45,1602437447.75,43.301268816
22,1602437451.21,1602437459.74,8.52798986435
23,1602437463.19,1602437464.9,1.7081079483
24,1602437468.36,1602437485.48,17.1249451637
25,1602437488.94,1602437506.72,17.7883470058
26,1602437510.18,1602437514.99,4.80905199051
27,1602437518.44,1602437520.53,2.09126710892
28,1602437523.99,1602437527.4,3.41558694839
29,1602437530.87,1602437532.6,1.73665189743
