[
0,1602451531.47
1,1602451531.47,1602451538.32,6.84910297394
2,1602451541.78,1602451543.17,1.3968770504
3,1602451546.36,1602451549.09,2.73927402496
4,1602451552.55,1602451555.63,3.08553600311
5,1602451559.1,1602451560.86,1.76213383675
6,1602451564.32,1602451575.01,10.6899950504
7,1602451578.49,1602451586.82,8.32948708534
8,1602451590.28,1602451611.81,21.5347590446
9,1602451615.27,1602451616.66,1.38219094276
10,1602451619.83,1602451621.58,1.75291705132
11,1602451625.04,1602451639.47,14.4243359566
12,1602451642.92,1602451657.15,14.2297091484
13,1602451660.61,1602451706.53,45.924571991
14,1602451709.99,1602451711.7,1.70985102654
15,1602451715.16,1602451723.02,7.85517191887
16,1602451726.47,1602451732.64,6.16921114922
17,1602451736.09,1602451738.2,2.10989689827
18,1602451741.68,1602451744.12,2.43472123146
19,1602451747.58,1602451749.34,1.75664496422
20,1602451752.79,1602451755.54,2.74319887161
21,1602451758.99,1602451761.4,2.41049695015
22,1602451764.86,1602451768.0,3.13408112526
23,1602451771.46,1602451772.85,1.39832901955
24,1602451776.02,1602451779.15,3.12726187706
25,1602451782.6,1602451784.0,1.39775204659
26,1602451787.17,1602451789.59,2.4172410965
27,1602451793.05,1602451795.8,2.75731396675
28,1602451799.26,1602451801.36,2.10426402092
29,1602451804.82,1602451807.26,2.44376206398
30,1602451810.72,1602451821.07,10.3523089886
31,1602451824.52,1602451877.03,52.5051958561
32,1602451880.49,1602451888.13,7.64110589027
33,1602451891.58,1602451944.0,52.4184350967
34,1602451947.46,1602451960.6,13.1438748837
35,1602451964.06,1602451967.53,3.46806788445
36,1602451970.98,1602451971.02,0.0424509048462
37,1602451973.32,1602452134.9,161.581825018
38,1602452138.36,1602452144.51,6.1525580883
39,1602452147.98,1602452160.08,12.1007859707
40,1602452163.55,1602452173.13,9.58018612862
41,1602452176.61,1602452190.87,14.2576680183
42,1602452194.32,1602452200.16,5.84107995033
43,1602452203.62,1602452212.54,8.92068314552
44,1602452216.0,1602452242.18,26.17882514
45,1602452245.64,1602452295.27,49.6362149715
46,1602452298.73,1602452314.86,16.1293120384
47,1602452318.33,1602452320.77,2.44051289558
48,1602452324.22,1602452325.96,1.73866891861
49,1602452329.42,1602452332.88,3.45916199684
50,1602452336.34,1602452338.77,2.43342494965
51,1602452342.22,1602452366.01,23.7847878933
52,1602452369.47,1602452388.21,18.7425179482
53,1602452391.67,1602452395.5,3.83132600784
54,1602452398.96,1602452401.02,2.05996894836
55,1602452404.48,1602452415.06,10.580080986
56,1602452418.52,1602452419.9,1.37525105476
57,1602452423.06,1602452426.18,3.11893606186
]
[
0,1602452496.37
1,1602452496.37,1602452499.09,2.7228770256
2,1602452502.54,1602452503.91,1.36426115036
3,1602452507.07,1602452510.24,3.17394518852
4,1602452513.7,1602452516.5,2.79701399803
5,1602452519.95,1602452526.53,6.57937002182
6,1602452529.99,1602452532.4,2.41123199463
7,1602452535.86,1602452538.32,2.45566797256
8,1602452541.78,1602452551.15,9.37468194962
9,1602452554.61,1602452557.71,3.10071182251
10,1602452561.17,1602452563.58,2.41304111481
11,1602452567.04,1602452569.79,2.74941110611
12,1602452573.24,1602452575.3,2.06452608109
13,1602452578.76,1602452581.88,3.12068295479
14,1602452585.33,1602452587.08,1.7526538372
15,1602452590.54,1602452594.0,3.45534300804
16,1602452597.46,1602452599.17,1.71032810211
17,1602452602.62,1602452606.06,3.44137907028
18,1602452609.52,1602452612.24,2.7230591774
19,1602452615.7,1602452617.78,2.08180713654
20,1602452621.24,1602452624.01,2.77188801765
21,1602452627.47,1602452656.77,29.3033299446
22,1602452660.23,1602452664.04,3.81755495071
23,1602452667.5,1602452670.92,3.42615914345
24,1602452674.38,1602452681.62,7.2408118248
25,1602452685.08,1602452693.58,8.49932122231
26,1602452697.03,1602452699.75,2.72512102127
27,1602452703.22,1602452707.03,3.80335617065
28,1602452710.49,1602452712.19,1.70547103882
29,1602452715.65,1602452719.13,3.47733020782
30,1602452722.58,1602452725.68,3.09820699692
31,1602452729.13,1602452731.52,2.38645410538
32,1602452734.97,1602452737.35,2.37801194191
33,1602452740.8,1602452748.96,8.16320490837
34,1602452752.41,1602452754.46,2.04340720177
35,1602452757.92,1602452791.33,33.4105010033
36,1602452794.79,1602452815.08,20.2914879322
37,1602452818.54,1602452828.17,9.6336619854
38,1602452831.64,1602452871.43,39.7852768898
39,1602452874.89,1602452877.66,2.76984190941
40,1602452881.14,1602452910.85,29.7120649815
41,1602452914.3,1602452916.02,1.71581602097
42,1602452919.48,1602452971.14,51.6603178978
43,1602452974.59,1602452977.34,2.74641609192
44,1602452980.79,1602452983.51,2.72175383568
45,1602452986.96,1602453041.05,54.0874848366
46,1602453044.5,1602453051.28,6.7718641758
47,1602453054.74,1602453081.75,27.0044839382
48,1602453085.21,1602453148.87,63.6567339897
49,1602453152.32,1602453241.33,89.0140419006
50,1602453244.8,1602453253.44,8.64947414398
51,1602453256.91,1602453260.04,3.13329601288
52,1602453263.49,1602453270.62,7.12232995033
53,1602453274.07,1602453293.12,19.0512979031
54,1602453296.57,1602453302.75,6.17613387108
55,1602453306.21,1602453363.46,57.2570819855
56,1602453366.92,1602453393.34,26.419811964
57,1602453396.79,1602453397.85,1.0507080555
58,1602453400.72,1602453402.76,2.03961396217
59,1602453406.21,1602453424.56,18.3418109417
60,1602453428.01,1602453429.71,1.70462703705
61,1602453433.16,1602453435.55,2.38190984726
62,1602453439.0,1602453441.07,2.07550978661
63,1602453444.53,1602453454.87,10.3466670513
64,1602453458.33,1602453460.42,2.08704400063
65,1602453463.88,1602453466.64,2.76082587242
66,1602453470.09,1602453472.5,2.40991282463
67,1602453475.96,1602453523.55,47.5851409435
68,1602453527.0,1602453528.74,1.73896789551
69,1602453532.19,1602453534.93,2.73897099495
